"","UID","Machine.Type","Air.temperature..K.","Process.temperature..K.","Rotational.speed..rpm.","Torque..Nm.","Tool.wear..min.","Target","Failure.Type","Timestamp","hours","time","fail","tempdiff"
"2034","H31447","X1",298.8,308.5,1359,47.6,85,"0","No Failure",2002-02-23 17:00:00,2033,17,"0",9.80000000000001
"2035","M16894","x1",298.8,308.5,1425,47.4,90,"0","No Failure",2002-02-23 18:00:00,2034,18,"0",9.80000000000001
"2036","M16895","x1",298.9,308.6,1469,34.2,93,"0","No Failure",2002-02-23 19:00:00,2035,19,"0",9.70000000000005
"2037","L49216","x_1",299,308.7,1892,22.8,96,"0","No Failure",2002-02-23 20:00:00,2036,20,"0",9.60000000000002
"2038","H31451","X1",299,308.7,1940,19.9,98,"0","No Failure",2002-02-23 21:00:00,2037,21,"0",9.60000000000002
"2039","L49218","x_1",299,308.8,1405,55.2,103,"0","No Failure",2002-02-23 22:00:00,2038,22,"0",9.60000000000002
"2040","M16899","x1",299,308.9,1449,39.6,105,"0","No Failure",2002-02-23 23:00:00,2039,23,"0",9.60000000000002
"2041","L49220","x_1",299.1,308.9,1686,29.6,108,"0","No Failure",2002-02-24,2040,0,"0",9.5
"2042","L49221","x_1",299.1,308.9,1680,27.2,110,"0","No Failure",2002-02-24 01:00:00,2041,1,"0",9.5
"2043","M16902","x1",299.1,308.9,1397,52.4,112,"0","No Failure",2002-02-24 02:00:00,2042,2,"0",9.5
"2044","M16903","x1",299.2,309,1597,30.3,115,"0","No Failure",2002-02-24 03:00:00,2043,3,"0",9.40000000000003
"2045","L49224","x_1",299.3,309.1,1470,41.1,118,"0","No Failure",2002-02-24 04:00:00,2044,4,"0",9.30000000000001
"2046","M16905","x1",299.3,309.1,1703,31.3,120,"0","No Failure",2002-02-24 05:00:00,2045,5,"0",9.30000000000001
"2047","L49226","x_1",299.3,309.1,1388,45.5,123,"0","No Failure",2002-02-24 06:00:00,2046,6,"0",9.30000000000001
"2048","L49227","x_1",299.3,309.2,1775,24.2,125,"0","No Failure",2002-02-24 07:00:00,2047,7,"0",9.30000000000001
"2049","L49228","x_1",299.3,309.2,1465,41.5,127,"0","No Failure",2002-02-24 08:00:00,2048,8,"0",9.30000000000001
"2050","M16909","x1",299.3,309.2,1586,37.9,129,"0","No Failure",2002-02-24 09:00:00,2049,9,"0",9.30000000000001
"2051","M16910","x1",299.5,309.3,1675,29.2,132,"0","No Failure",2002-02-24 10:00:00,2050,10,"0",9.10000000000002
"2052","M16911","x1",299.4,309.2,1470,44.4,135,"0","No Failure",2002-02-24 11:00:00,2051,11,"0",9.20000000000005
"2053","L49232","x_1",299.5,309.3,1477,120.2,138,"0","No Failure",2002-02-24 12:00:00,2052,12,"0",9.10000000000002
"2054","L49233","x_1",299.5,309.3,1382,61,140,"0","No Failure",2002-02-24 13:00:00,2053,13,"0",9.10000000000002
"2055","M16914","x1",299.6,309.4,1605,29.8,142,"0","No Failure",2002-02-24 14:00:00,2054,14,"0",9
"2056","L49235","x_1",299.6,309.4,1643,32.9,145,"0","No Failure",2002-02-24 15:00:00,2055,15,"0",9
"2057","L49236","x_1",299.5,309.3,1333,54.1,147,"0","No Failure",2002-02-24 16:00:00,2056,16,"0",9.10000000000002
"2058","L49237","x_1",299.5,309.3,1520,42.3,149,"0","No Failure",2002-02-24 17:00:00,2057,17,"0",9.10000000000002
"2059","M16918","x1",299.5,309.3,1902,24,151,"0","No Failure",2002-02-24 18:00:00,2058,18,"0",9.10000000000002
"2060","H31473","X1",299.5,309.4,1386,44.4,154,"0","No Failure",2002-02-24 19:00:00,2059,19,"0",9.10000000000002
"2061","L49240","x_1",299.6,309.5,1803,27.7,159,"0","No Failure",2002-02-24 20:00:00,2060,20,"0",9
"2062","L49241","x_1",299.7,309.6,1359,50.7,161,"0","No Failure",2002-02-24 21:00:00,2061,21,"0",8.90000000000003
"2063","M16922","x1",299.7,309.6,1477,42.7,163,"0","No Failure",2002-02-24 22:00:00,2062,22,"0",8.90000000000003
"2064","L49243","x_1",299.7,309.6,1321,53.4,166,"0","No Failure",2002-02-24 23:00:00,2063,23,"0",8.90000000000003
"2065","L49244","x_1",299.6,309.5,1453,41.4,168,"0","No Failure",2002-02-25,2064,0,"0",9
"2066","L49245","x_1",299.7,309.6,1419,45.1,170,"0","No Failure",2002-02-25 01:00:00,2065,1,"0",8.90000000000003
"2067","L49246","x_1",299.7,309.6,1512,36.2,172,"0","No Failure",2002-02-25 02:00:00,2066,2,"0",8.90000000000003
"2068","L49247","x_1",299.7,309.6,1553,36.8,174,"0","No Failure",2002-02-25 03:00:00,2067,3,"0",8.90000000000003
"2069","M16928","x1",299.7,309.6,1534,39.1,176,"0","No Failure",2002-02-25 04:00:00,2068,4,"0",8.90000000000003
"2070","H31483","X1",299.7,309.6,1553,41,179,"0","No Failure",2002-02-25 05:00:00,2069,5,"0",8.90000000000003
"2071","L49250","x_1",299.7,309.5,1352,49.7,184,"0","No Failure",2002-02-25 06:00:00,2070,6,"0",8.90000000000003
"2072","M16931","x1",299.7,309.6,1313,60,186,"0","No Failure",2002-02-25 07:00:00,2071,7,"0",8.90000000000003
"2073","L49252","x_1",299.6,309.5,1570,35.5,189,"0","Random Failures",2002-02-25 08:00:00,2072,8,"1",9
"2074","L49253","x_1",299.6,309.4,1677,31.1,191,"0","No Failure",2002-02-25 09:00:00,2073,9,"0",9
"2075","L49254","x_1",299.5,309.4,1602,111.3,193,"0","No Failure",2002-02-25 10:00:00,2074,10,"0",9.10000000000002
"2076","L49255","x_1",299.5,309.4,1390,58.8,195,"1","Overstrain Failure",2002-02-25 11:00:00,2075,11,"1",9.10000000000002
"2077","L49256","x_1",299.4,309.3,1544,115.8,197,"0","No Failure",2002-02-25 12:00:00,2076,12,"0",9.20000000000005
"2078","L49257","x_1",283.4,309.4,1701,31.2,199,"0","No Failure",2002-02-25 13:00:00,2077,13,"0",25.2
"2079","M16938","x1",283.4,309.3,1692,28.4,201,"0","No Failure",2002-02-25 14:00:00,2078,14,"0",25.2
"2080","M16939","x1",299.3,309.3,1523,37.9,204,"0","No Failure",2002-02-25 15:00:00,2079,15,"0",9.30000000000001
"2081","L49260","x_1",299.3,309.2,2280,15.4,207,"0","No Failure",2002-02-25 16:00:00,2080,16,"0",9.30000000000001
"2082","M16941","x1",299.4,309.3,1485,47.1,209,"0","No Failure",2002-02-25 17:00:00,2081,17,"0",9.20000000000005
"2083","H31496","X1",299.4,309.2,1513,36.1,212,"0","No Failure",2002-02-25 18:00:00,2082,18,"0",9.20000000000005
"2084","H31497","X1",299.4,309.3,1743,28.2,0,"0","No Failure",2002-02-25 19:00:00,2083,19,"0",9.20000000000005
"2085","L49264","x_1",299.5,309.3,1442,46.2,5,"0","No Failure",2002-02-25 20:00:00,2084,20,"0",9.10000000000002
"2086","L49265","x_1",299.5,309.3,1462,46.7,7,"0","No Failure",2002-02-25 21:00:00,2085,21,"0",9.10000000000002
"2087","H31500","X1",283.4,309.3,1439,129.5,9,"0","No Failure",2002-02-25 22:00:00,2086,22,"0",25.2
"2088","L49267","x_1",299.5,309.3,1577,36.6,14,"0","No Failure",2002-02-25 23:00:00,2087,23,"0",9.10000000000002
"2089","L49268","x_1",299.6,309.4,1331,46.4,16,"0","No Failure",2002-02-26,2088,0,"0",9
"2090","L49269","x_1",299.5,309.3,1941,22.5,18,"0","No Failure",2002-02-26 01:00:00,2089,1,"0",9.10000000000002
"2091","L49270","x_1",299.5,309.2,1393,47.3,20,"0","No Failure",2002-02-26 02:00:00,2090,2,"0",9.10000000000002
"2092","L49271","x_1",299.4,309.2,1433,42.1,22,"0","No Failure",2002-02-26 03:00:00,2091,3,"0",9.20000000000005
"2093","L49272","x_1",299.4,309.2,1444,48.2,24,"0","No Failure",2002-02-26 04:00:00,2092,4,"0",9.20000000000005
"2094","L49273","x_1",299.4,309.2,1564,39,26,"0","No Failure",2002-02-26 05:00:00,2093,5,"0",9.20000000000005
"2095","L49274","x_1",299.4,309.3,1377,43.6,28,"0","No Failure",2002-02-26 06:00:00,2094,6,"0",9.20000000000005
"2096","L49275","x_1",299.4,309.3,1525,41.5,30,"0","No Failure",2002-02-26 07:00:00,2095,7,"0",9.20000000000005
"2097","M16956","x1",299.5,309.4,1387,56.2,32,"0","No Failure",2002-02-26 08:00:00,2096,8,"0",9.10000000000002
"2098","M16957","x1",299.4,309.4,1326,47.5,35,"0","No Failure",2002-02-26 09:00:00,2097,9,"0",9.20000000000005
"2099","L49278","x_1",299.4,309.3,1401,59,38,"0","No Failure",2002-02-26 10:00:00,2098,10,"0",9.20000000000005
"2100","L49279","x_1",299.4,309.3,1596,31.8,40,"0","No Failure",2002-02-26 11:00:00,2099,11,"0",9.20000000000005
"2101","M16960","x1",283.3,309.3,1471,46,42,"0","No Failure",2002-02-26 12:00:00,2100,12,"0",25.3
"2102","L49281","x_1",299.3,309.3,1528,37.8,45,"0","No Failure",2002-02-26 13:00:00,2101,13,"0",9.30000000000001
"2103","L49282","x_1",299.3,309.3,1325,62,47,"0","No Failure",2002-02-26 14:00:00,2102,14,"0",9.30000000000001
"2104","M16963","x1",299.3,309.1,NA,46.7,49,"0","No Failure",2002-02-26 15:00:00,2103,15,"0",9.30000000000001
"2105","M16964","x1",299.3,309.1,1600,35.3,52,"0","No Failure",2002-02-26 16:00:00,2104,16,"0",9.30000000000001
"2106","L49285","x_1",299.3,309.1,1495,44,55,"0","No Failure",2002-02-26 17:00:00,2105,17,"0",9.30000000000001
"2107","L49286","x_1",299.4,309.1,1645,28.6,57,"0","No Failure",2002-02-26 18:00:00,2106,18,"0",9.20000000000005
"2108","M16967","x1",299.4,309.1,1417,47.3,59,"0","No Failure",2002-02-26 19:00:00,2107,19,"0",9.20000000000005
"2109","H31522","X1",299.4,309,1415,51.7,62,"0","No Failure",2002-02-26 20:00:00,2108,20,"0",9.20000000000005
"2110","M16969","x1",299.3,309,1496,43.4,67,"0","No Failure",2002-02-26 21:00:00,2109,21,"0",9.30000000000001
"2111","H31524","X1",299.3,309,1508,35,70,"0","No Failure",2002-02-26 22:00:00,2110,22,"0",9.30000000000001
"2112","L49291","x_1",299.4,309,1436,47.9,75,"0","No Failure",2002-02-26 23:00:00,2111,23,"0",9.20000000000005
"2113","L49292","x_1",299.5,309.1,1852,22.6,77,"0","No Failure",2002-02-27,2112,0,"0",9.10000000000002
"2114","L49293","x_1",299.5,309.1,1863,22.5,79,"0","No Failure",2002-02-27 01:00:00,2113,1,"0",9.10000000000002
"2115","H31528","X2",299.4,309.1,1373,44.1,81,"0","No Failure",2012-02-27 02:00:00,2114,2,"0",9.20000000000005
"2116","L49295","x_1",299.4,309,1404,47.3,86,"0","No Failure",2002-02-27 03:00:00,2115,3,"0",9.20000000000005
"2117","M16976","x1",299.4,309,1381,44.9,88,"0","No Failure",2002-02-27 04:00:00,2116,4,"0",9.20000000000005
"2118","H31531","X1",299.4,308.9,1762,29.3,91,"0","No Failure",2002-02-27 05:00:00,2117,5,"0",9.20000000000005
"2119","H31532","X1",299.3,308.9,1429,43,96,"0","No Failure",2002-02-27 06:00:00,2118,6,"0",9.30000000000001
"2120","M16979","x1",299.3,308.9,1858,24.7,101,"0","No Failure",2002-02-27 07:00:00,2119,7,"0",9.30000000000001
"2121","H31534","X1",283.2,308.8,1908,21.3,104,"0","No Failure",2002-02-27 08:00:00,2120,8,"0",25.4
"2122","M16981","x1",299.2,308.8,1503,37.4,109,"0","No Failure",2002-02-27 09:00:00,2121,9,"0",9.40000000000003
"2123","M16982","x1",299.2,308.8,1523,38.9,112,"0","No Failure",2002-02-27 10:00:00,2122,10,"0",9.40000000000003
"2124","L49303","x_1",299.3,309,1491,38.4,115,"0","No Failure",2002-02-27 11:00:00,2123,11,"0",9.30000000000001
"2125","L49304","x_1",299.2,308.9,1430,39.1,117,"0","No Failure",2002-02-27 12:00:00,2124,12,"0",9.40000000000003
"2126","L49305","x_1",299.3,308.9,1258,69.4,119,"1","Power Failure",2002-02-27 13:00:00,2125,13,"1",9.30000000000001
"2127","L49306","x_1",299.3,309,1449,46.5,121,"0","No Failure",2002-02-27 14:00:00,2126,14,"0",9.30000000000001
"2128","H31541","X1",299.3,309,1425,40.6,123,"0","No Failure",2002-02-27 15:00:00,2127,15,"0",9.30000000000001
"2129","L49308","x_1",299.4,309,1800,24.3,128,"0","No Failure",2002-02-27 16:00:00,2128,16,"0",9.20000000000005
"2130","H31543","X1",299.4,309,1607,33.7,130,"0","No Failure",2002-02-27 17:00:00,2129,17,"0",9.20000000000005
"2131","L49310","x_1",299.4,309,1391,58.2,135,"0","No Failure",2002-02-27 18:00:00,2130,18,"0",9.20000000000005
"2132","L49311","x_1",299.4,309.1,1432,45.4,137,"0","No Failure",2002-02-27 19:00:00,2131,19,"0",9.20000000000005
"2133","L49312","x_1",299.4,309,1660,28.4,139,"0","No Failure",2002-02-27 20:00:00,2132,20,"0",9.20000000000005
"2134","H31547","X1",299.3,309,1732,29.7,141,"0","No Failure",2002-02-27 21:00:00,2133,21,"0",9.30000000000001
"2135","L49314","x_1",299.3,309,1473,46.3,146,"0","No Failure",2002-02-27 22:00:00,2134,22,"0",9.30000000000001
"2136","L49315","x_1",299.3,309,1511,47.8,148,"0","No Failure",2002-02-27 23:00:00,2135,23,"0",9.30000000000001
"2137","L49316","x_1",299.2,308.9,1588,41.5,150,"0","No Failure",2002-02-28,2136,0,"0",9.40000000000003
"2138","L49317","x_1",299.3,308.9,1623,31.1,152,"0","No Failure",2002-02-28 01:00:00,2137,1,"0",9.30000000000001
"2139","L49318","x_1",299.3,309,1734,30.6,154,"0","No Failure",2002-02-28 02:00:00,2138,2,"0",9.30000000000001
"2140","L49319","x_1",299.3,309,1415,47.6,156,"0","No Failure",2002-02-28 03:00:00,2139,3,"0",9.30000000000001
"2141","L49320","x_1",299.3,309,1419,46.6,158,"0","No Failure",2002-02-28 04:00:00,2140,4,"0",9.30000000000001
"2142","M17001","x1",299.3,308.9,1577,34.9,160,"0","No Failure",2002-02-28 05:00:00,2141,5,"0",9.30000000000001
"2143","L49322","x_1",299.3,308.9,1376,60.3,163,"0","No Failure",2002-02-28 06:00:00,2142,6,"0",9.30000000000001
"2144","M17003","x1",299.3,308.8,1442,49,165,"0","No Failure",2002-02-28 07:00:00,2143,7,"0",9.30000000000001
"2145","L49324","x_1",299.4,308.9,1451,40.5,168,"0","No Failure",2002-02-28 08:00:00,2144,8,"0",9.20000000000005
"2146","L49325","x_1",299.3,308.8,1550,45.8,170,"0","No Failure",2002-02-28 09:00:00,2145,9,"0",9.30000000000001
"2147","L49326","x_1",299.3,308.8,1647,32.9,172,"0","No Failure",2002-02-28 10:00:00,2146,10,"0",9.30000000000001
"2148","L49327","x_1",299.4,308.9,1550,33.7,174,"0","No Failure",2002-02-28 11:00:00,2147,11,"0",9.20000000000005
"2149","L49328","x_1",267.4,308.9,1583,34.1,176,"0","No Failure",2002-02-28 12:00:00,2148,12,"0",41.2
"2150","L49329","x_1",299.4,309,1613,32.2,178,"0","No Failure",2002-02-28 13:00:00,2149,13,"0",9.20000000000005
"2151","H31564","X1",283.3,308.8,1636,35.5,180,"0","No Failure",2002-02-28 14:00:00,2150,14,"0",25.3
"2152","M17011","x1",299.3,308.7,1289,51.5,185,"0","No Failure",2002-02-28 15:00:00,2151,15,"0",9.30000000000001
"2153","M17012","x1",299.3,308.8,1648,28.4,188,"0","Error",2002-02-28 16:00:00,2152,16,"1",9.30000000000001
"2154","H31567","X1",299.3,308.8,1397,45.4,191,"0","No Failure",2002-02-28 17:00:00,2153,17,"0",9.30000000000001
"2155","M17014","x1",299.3,308.9,1767,24.8,196,"0","No Failure",2002-02-28 18:00:00,2154,18,"0",9.30000000000001
"2156","L49335","X2",299.3,308.8,1341,47.7,199,"0","No Failure",2012-02-28 19:00:00,2155,19,"0",9.30000000000001
"2157","M17016","x1",299.4,308.9,1457,41.5,201,"0","No Failure",2002-02-28 20:00:00,2156,20,"0",9.20000000000005
"2158","M17017","x1",283.4,309,1939,19.8,204,"0","No Failure",2002-02-28 21:00:00,2157,21,"0",25.2
"2159","M17018","x1",299.5,309,1399,49.7,207,"0","No Failure",2002-02-28 22:00:00,2158,22,"0",9.10000000000002
"2160","M17019","x1",299.5,309,1602,111.1,210,"0","No Failure",2002-02-28 23:00:00,2159,23,"0",9.10000000000002
"2161","L49340","x_1",299.4,309,1507,41,213,"0","No Failure",2002-03-01,2160,0,"0",9.20000000000005
"2162","L49341","x_1",299.4,309.1,1464,40.5,215,"0","No Failure",2002-03-01 01:00:00,2161,1,"0",9.20000000000005
"2163","L49342","x_1",299.5,309.1,1336,42.1,217,"0","No Failure",2002-03-01 02:00:00,2162,2,"0",9.10000000000002
"2164","L49343","x_1",299.6,309.2,1422,39.8,219,"0","No Failure",2002-03-01 03:00:00,2163,3,"0",9
"2165","L49344","x_1",299.6,309.2,1540,36.7,221,"0","No Failure",2002-03-01 04:00:00,2164,4,"0",9
"2166","L49345","x_1",299.5,309.1,1476,47.8,223,"0","No Failure",2002-03-01 05:00:00,2165,5,"0",9.10000000000002
"2167","M17026","x1",299.6,309.2,1867,23.4,225,"1","Tool Wear Failure",2002-03-01 06:00:00,2166,6,"1",9
"2168","H31581","X1",299.6,309.1,1588,41.3,0,"0","No Failure",2002-03-01 07:00:00,2167,7,"0",9
"2169","M17028","x1",299.5,309.1,1420,49.5,5,"0","No Failure",2002-03-01 08:00:00,2168,8,"0",9.10000000000002
"2170","L49349","x_1",299.5,309.1,1415,49.2,8,"0","No Failure",2002-03-01 09:00:00,2169,9,"0",9.10000000000002
"2171","M17030","x1",299.4,309.1,1500,43.3,10,"0","No Failure",2002-03-01 10:00:00,2170,10,"0",9.20000000000005
"2172","L49351","x_1",299.5,309.1,1502,44.6,13,"0","No Failure",2002-03-01 11:00:00,2171,11,"0",9.10000000000002
"2173","L49352","x_1",299.5,309.2,1816,23,15,"0","No Failure",2002-03-01 12:00:00,2172,12,"0",9.10000000000002
"2174","M17033","x1",299.5,309.2,1495,41.6,17,"0","No Failure",2002-03-01 13:00:00,2173,13,"0",9.10000000000002
"2175","L49354","x_1",299.6,309.2,1572,33.4,20,"0","No Failure",2002-03-01 14:00:00,2174,14,"0",9
"2176","M17035","x1",299.5,309.2,1590,35.9,22,"0","No Failure",2002-03-01 15:00:00,2175,15,"0",9.10000000000002
"2177","M17036","x1",299.6,309.3,1387,48.3,25,"0","No Failure",2002-03-01 16:00:00,2176,16,"0",9
"2178","M17037","x1",299.6,309.2,1393,47.7,28,"0","No Failure",2002-03-01 17:00:00,2177,17,"0",9
"2179","L49358","x_1",299.6,309.2,1602,37.3,31,"0","No Failure",2002-03-01 18:00:00,2178,18,"0",9
"2180","L49359","x_1",299.6,309.2,1601,33.3,33,"0","No Failure",2002-03-01 19:00:00,2179,19,"0",9
"2181","H31594","X1",299.6,309.2,1597,36.3,35,"0","No Failure",2002-03-01 20:00:00,2180,20,"0",9
"2182","H31595","X1",299.5,309.1,1548,44.3,40,"0","No Failure",2002-03-01 21:00:00,2181,21,"0",9.10000000000002
"2183","M17042","x1",299.5,309.2,1314,61.8,45,"0","No Failure",2002-03-01 22:00:00,2182,22,"0",9.10000000000002
"2184","M17043","x1",299.6,309.3,1577,39.8,48,"0","No Failure",2002-03-01 23:00:00,2183,23,"0",9
"2185","L49364","x_1",299.8,309.4,1475,43.4,51,"0","No Failure",2002-03-02,2184,0,"0",8.80000000000001
"2186","L49365","x_1",299.8,309.4,1630,32.4,53,"0","No Failure",2002-03-02 01:00:00,2185,1,"0",8.80000000000001
"2187","L49366","x_1",299.7,309.4,1445,42.9,55,"0","No Failure",2002-03-02 02:00:00,2186,2,"0",8.90000000000003
"2188","M17047","x1",299.8,309.4,1439,47.4,57,"0","No Failure",2002-03-02 03:00:00,2187,3,"0",8.80000000000001
"2189","L49368","x_1",299.7,309.3,1420,44.1,60,"0","No Failure",2002-03-02 04:00:00,2188,4,"0",8.90000000000003
"2190","H31603","X1",283.7,309.2,1554,41.6,62,"0","No Failure",2002-03-02 05:00:00,2189,5,"0",24.9
"2191","M17050","x1",299.6,309.1,1471,44.3,67,"0","No Failure",2002-03-02 06:00:00,2190,6,"0",9
"2192","L49371","x_1",299.6,309,1648,33.6,70,"0","No Failure",2002-03-02 07:00:00,2191,7,"0",9
"2193","L49372","x_1",299.6,309,1472,48.8,72,"0","No Failure",2002-03-02 08:00:00,2192,8,"0",9
"2194","M17053","x1",299.5,308.9,1448,42.9,74,"0","No Failure",2002-03-02 09:00:00,2193,9,"0",9.10000000000002
"2195","M17054","x1",299.6,308.9,1568,35.3,77,"0","No Failure",2002-03-02 10:00:00,2194,10,"0",9
"2196","L49375","x_1",299.6,308.9,1613,30.8,80,"0","No Failure",2002-03-02 11:00:00,2195,11,"0",9
"2197","M17056","x1",299.7,308.9,1551,35.4,82,"0","No Failure",2002-03-02 12:00:00,2196,12,"0",8.90000000000003
"2198","L49377","x_1",299.7,309,1412,49.2,85,"0","No Failure",2002-03-02 13:00:00,2197,13,"0",8.90000000000003
"2199","M17058","x1",299.7,308.9,1478,41,87,"0","No Failure",2002-03-02 14:00:00,2198,14,"0",8.90000000000003
"2200","M17059","x1",299.8,309.1,1268,58,90,"0","No Failure",2002-03-02 15:00:00,2199,15,"0",8.80000000000001
"2201","L49380","x_1",299.8,309.1,1546,35.6,93,"0","No Failure",2002-03-02 16:00:00,2200,16,"0",8.80000000000001
"2202","L49381","x_1",299.8,309,1567,36.1,95,"0","No Failure",2002-03-02 17:00:00,2201,17,"0",8.80000000000001
"2203","M17062","x1",299.9,309.2,1548,35.7,97,"0","No Failure",2002-03-02 18:00:00,2202,18,"0",8.70000000000005
"2204","L49383","x_1",299.8,309,1614,30.8,100,"0","No Failure",2002-03-02 19:00:00,2203,19,"0",8.80000000000001
"2205","M17064","x1",299.7,309.1,1352,46.1,102,"0","No Failure",2002-03-02 20:00:00,2204,20,"0",8.90000000000003
"2206","L49385","x_1",299.9,309.2,1624,34.6,105,"0","No Failure",2002-03-02 21:00:00,2205,21,"0",8.70000000000005
"2207","L49386","x_1",299.9,309.2,1436,52,107,"0","No Failure",2002-03-02 22:00:00,2206,22,"0",8.70000000000005
"2208","L49387","x_1",299.8,309.2,1591,37.5,109,"0","No Failure",2002-03-02 23:00:00,2207,23,"0",8.80000000000001
"2209","H31622","X1",299.8,309.2,1435,42.6,111,"0","No Failure",2002-03-03,2208,0,"0",8.80000000000001
"2210","L49389","x_1",299.8,309.3,1386,49.4,116,"0","No Failure",2002-03-03 01:00:00,2209,1,"0",8.80000000000001
"2211","L49390","x_1",299.7,309.2,1401,54.1,118,"0","No Failure",2002-03-03 02:00:00,2210,2,"0",8.90000000000003
"2212","M17071","x1",299.6,309,1245,64,120,"0","No Failure",2002-03-03 03:00:00,2211,3,"0",9
"2213","L49392","x_1",299.7,309.1,1475,40,123,"0","No Failure",2002-03-03 04:00:00,2212,4,"0",8.90000000000003
"2214","L49393","x_1",299.7,309.1,1473,39.4,125,"0","No Failure",2002-03-03 05:00:00,2213,5,"0",8.90000000000003
"2215","H31628","X1",299.7,309.2,1355,44.8,127,"0","No Failure",2002-03-03 06:00:00,2214,6,"0",8.90000000000003
"2216","H31629","X1",299.7,309.2,1468,49.6,132,"0","No Failure",2002-03-03 07:00:00,2215,7,"0",8.90000000000003
"2217","L49396","x_1",299.7,309.2,NA,110.6,137,"0","No Failure",2002-03-03 08:00:00,2216,8,"0",8.90000000000003
"2218","L49397","x_1",299.7,309.1,1347,135.1,139,"0","No Failure",2002-03-03 09:00:00,2217,9,"0",8.90000000000003
"2219","L49398","x_1",299.7,309.1,1713,33.5,141,"0","No Failure",2002-03-03 10:00:00,2218,10,"0",8.90000000000003
"2220","M17079","x1",299.6,309.1,1435,48.4,143,"0","No Failure",2002-03-03 11:00:00,2219,11,"0",9
"2221","M17080","x1",299.6,309,1736,26.1,146,"0","No Failure",2002-03-03 12:00:00,2220,12,"0",9
"2222","L49401","x_1",299.6,309,1372,60.4,149,"0","No Failure",2002-03-03 13:00:00,2221,13,"0",9
"2223","L49402","x_1",299.7,309,1605,33,151,"0","No Failure",2002-03-03 14:00:00,2222,14,"0",8.90000000000003
"2224","L49403","x_1",299.6,309,1413,48.5,153,"0","No Failure",2002-03-03 15:00:00,2223,15,"0",9
"2225","M17084","x1",299.7,309,1645,31.9,155,"0","No Failure",2002-03-03 16:00:00,2224,16,"0",8.90000000000003
"2226","M17085","x1",299.7,309,1465,49,158,"0","No Failure",2002-03-03 17:00:00,2225,17,"0",8.90000000000003
"2227","M17086","x1",299.6,308.9,1685,27.8,161,"0","No Failure",2002-03-03 18:00:00,2226,18,"0",9
"2228","L49407","x_1",299.5,308.8,1965,20.4,164,"0","No Failure",2002-03-03 19:00:00,2227,19,"0",9.10000000000002
"2229","H31642","X1",299.4,308.6,1542,41.8,166,"0","No Failure",2002-03-03 20:00:00,2228,20,"0",9.20000000000005
"2230","L49409","x_1",299.4,308.7,1681,30.8,171,"0","No Failure",2002-03-03 21:00:00,2229,21,"0",9.20000000000005
"2231","L49410","x_1",299.5,308.7,1446,45.7,173,"0","No Failure",2002-03-03 22:00:00,2230,22,"0",9.10000000000002
"2232","L49411","x_1",299.4,308.6,1415,56.4,175,"0","No Failure",2002-03-03 23:00:00,2231,23,"0",9.20000000000005
"2233","L49412","x_1",299.5,308.6,1672,30.5,177,"0","No Failure",2002-03-04,2232,0,"0",9.10000000000002
